ident,id,distance
9H8392,9H8392-1535606746-airline-0346,1370.952194082715
CSN6549,CSN6549-1535606749-airline-0619,1371.3083108036076
LKE9898,LKE9898-1535606746-airline-0322,1383.3801048881578
CPA846,CPA846-1535606749-airline-0108,1384.860932756663
CES2658,CES2658-1535606754-airline-0426,1385.773270397606
CES5750,CES5750-1535606754-airline-0591,1386.8744799153096
CUA5218,CUA5218-1535606752-airline-0097,1387.7950100104558
SBI762,SBI762-1535606755-airline-0107,1389.2882064630776
CSN3462,CSN3462-1535606749-airline-0260,1389.4946172160305
CSH9519,CSH9519-1535606750-airline-0024,1394.3304055799697
CCA4182,CCA4182-1535606748-airline-0008,1396.9803919985357
CQH8755,CQH8755-1535606746-airline-0467,1398.2454378063107
CES2230,CES2230-1535606754-airline-0470,1400.8119402871437
OKA3048,OKA3048-1535606748-airline-0236,1410.602084959597
JYH1024,JYH1024-1535641800-schedule-0000,1412.5893262845702
RLH6568,RLH6568-1535638500-schedule-0000,1413.2234924986014
DAL27,DAL27-1535602500-schedule-0000,1415.0535119088554
OKA2780,OKA2780-1535606748-airline-0293,1416.546954833606
CES2928,CES2928-1535606754-airline-0275,1418.1649967186218
AIQ569,AIQ569-1535606750-airline-0183,1420.0629848803858
KAL647,KAL647-1535606752-airline-0014,1420.5617453838324
CRK234,CRK234-1535606751-airline-0133,1421.2385454342336
UEA2258,UEA2258-1535606750-airline-0471,1427.4306947827306
CSZ9632,CSZ9632-1535606759-airline-0479,1428.8899878873963
EPA6208,EPA6208-1535641500-schedule-0000,1432.0583730613835
CDC8880,CDC8880-1535606751-airline-0307,1433.7048561721776
AAR2821,AAR2821-1535802149-5-0-87,1435.1475889397814
HXA2734,HXA2734-1535606750-airline-0163,1436.6069327756593
HXA2772,HXA2772-1535606750-airline-0032,1438.5989753922572
CDG1156,CDG1156-1535606755-airline-0086,1438.5989753922572
CHB6252,CHB6252-1535606755-airline-0263,1438.5989753922572
CCA4560,CCA4560-1535606748-airline-0246,1438.5989753922572
HXA2736,HXA2736-1535606750-airline-0042,1438.5989753922572
CQN2326,CQN2326-1535637600-schedule-0000,1438.5989753922572
HXA4318,HXA4318-1535606750-airline-0304,1438.5989753922572
TBA9814,TBA9814-1535606757-airline-0389,1438.5989753922572
CCA4588,CCA4588-1535606748-airline-0102,1438.9034466882895
CKK261,CKK261-1535606749-airline-0284,1441.6649191965653
FZA6510,FZA6510-1535606750-airline-0223,1444.437070151
CES5712,CES5712-1535606754-airline-0227,1445.6407604709473
CSC8770,CSC8770-1535606745-airline-0445,1450.197943977256
CSN3029,CSN3029-1535606749-airline-0359,1451.4385541156987
CHH7362,CHH7362-1535606751-airline-0546,1451.8082349073275
HXA2638,HXA2638-1535606750-airline-0482,1455.0719356506904
CHH7757,CHH7757-1535606751-airline-0384,1456.4896801009613
CSC8588,CSC8588-1535606745-airline-0366,1456.5717624155918
CSZ9978,CSZ9978-1535606759-airline-0261,1460.3661630926292
CES9696,CES9696-1535606754-airline-0047,1461.2828014396357
CSN3862,CSN3862-1535606749-airline-0013,1461.3142604116915
CDG4079,CDG4079-1535606755-airline-0059,1463.0218355759766
CSN3834,CSN3834-1535606749-airline-0079,1463.9097406627982
GBL1014,GBL1014-1535606751-airline-0110,1467.0280048975264
RLH6516,RLH6516-1535640600-schedule-0001,1468.3505914467514
CHH7195,CHH7195-1535606751-airline-0191,1469.8388343570743
KAL86,KAL86-1535604600-schedule-0000,1470.4852806351253
TBA9902,TBA9902-1535606757-airline-0013,1475.8348635865877
UEA2805,UEA2805-1535606750-airline-0205,1477.4254544237958
CPA96,CPA96-1535606749-airline-0189,1480.588426589099
HKE627,HKE627-1535606758-airline-0042,1480.9371684166179
CSN6584,CSN6584-1535606749-airline-0115,1486.0077435383469
APJ808,APJ808-1535606753-airline-0048,1490.2803169772294
CCA4278,CCA4278-1535606748-airline-0223,1495.545928523401
CES5808,CES5808-1535606754-airline-0012,1497.871207748825
HVN734,HVN734-1535606758-airline-0249,1500.8597043147884
CSC8234,CSC8234-1535606745-airline-0016,1504.2408729179276
CES2825,CES2825-1535606754-airline-0187,1506.5716345272056
CES5854,CES5854-1535606754-airline-0160,1511.740154145955
ABW685,ABW685-1535606755-airline-0060,1513.3998156308467
CRK613,CRK613-1535606751-airline-0029,1524.1807396940787
CHH7336,CHH7336-1535606751-airline-0121,1524.4848489298902
OKA2797,OKA2797-1535670300-schedule-0000,1529.942446567651
CSN6119,CSN6119-1535606749-airline-0012,1530.2594928534072
CHH7707,CHH7707-1535606751-airline-0598,1532.0393179150553
CSC8922,CSC8922-1535606745-airline-0002,1532.0691652023459
FZA6612,FZA6612-1535606750-airline-0226,1533.245550959634
DKH1143,DKH1143-1535606751-airline-0019,1534.4982134558866
LKE9620,LKE9620-1535606746-airline-0443,1534.9105136554379
CCA4502,CCA4502-1535606748-airline-0116,1535.3540237249406
ANA8499,ANA8499-1535643300-schedule-0000,1539.111207421602
CSC8647,CSC8647-1535606745-airline-0563,1540.4446988911645
FZA6624,FZA6624-1535606750-airline-0019,1540.5185533601998
CSC8906,CSC8906-1535606745-airline-0431,1542.094623451121
OKA3056,OKA3056-1535606748-airline-0414,1545.51067939376
CCA4246,CCA4246-1535606748-airline-0277,1545.5120010720007
CCA4540,CCA4540-1535606748-airline-0338,1552.3395304231547
CUH2594,CUH2594-1535606758-airline-0267,1555.2777100390297
UEA2220,UEA2220-1535606750-airline-0229,1558.5416596815103
CES5374,CES5374-1535606754-airline-0646,1558.9063429122702
TBA9870,TBA9870-1535606757-airline-0178,1562.4371505722668
CHB6320,CHB6320-1535606755-airline-0025,1563.5295798035131
CSN6329,CSN6329-1535606749-airline-0526,1563.9240222846681
CBJ5549,CBJ5549-1535606751-airline-0303,1564.219852984071
SIA603,SIA603-1535606756-airline-0012,1564.630226368894
CSC8412,CSC8412-1535606745-airline-0536,1567.0493117504507
CSC8527,CSC8527-1535606745-airline-0374,1567.2317315635003
VNL107,VNL107-1535606752-airline-0099,1568.4448351467136
CQH8794,CQH8794-1535606746-airline-0443,1570.0152924945003
CCA4040,CCA4040-1535606748-airline-0171,1570.9167074226314
EVA52,EVA52-1535606748-airline-0292,1577.713380391628
SOO278,SOO278-1535794575-5-0-78,1579.7934827499132
JJP64,JJP64-1535606751-airline-0142,1582.9264132392254
CBG8838,CBG8838-1535639400-schedule-0001,1583.4780742346557
CPA52,CPA52-1535606749-airline-0364,1585.7833580811437
JYH1106,JYH1106-1535641200-schedule-0000,1587.9098786820068
THY6482,THY6482-1535606756-airline-0078,1590.0472603671565
JYH1022,JYH1022-1535642100-schedule-0000,1592.4845165639504
DKH1306,DKH1306-1535606751-airline-0101,1596.3110038773602
ELY78,ELY78-1535606753-airline-0058,1601.500351976037
UEA2234,UEA2234-1535606750-airline-0308,1605.6334872348266
CCA4390,CCA4390-1535606748-airline-0119,1607.105310307988
YZR7522,YZR7522-1535606759-airline-0499,1607.3198453233356
CSN3944,CSN3944-1535606749-airline-0419,1608.96208312155
CHH7119,CHH7119-1535606751-airline-0190,1612.9813457238624
AFR185,AFR185-1535606746-airline-0358,1614.066035913162
CSN3890,CSN3890-1535606749-airline-0131,1615.0576035365125
UEA2246,UEA2246-1535606750-airline-0259,1619.1760213908997
CSZ9430,CSZ9430-1535606759-airline-0011,1619.9011033402167
CSN312,CSN312-1535607000-schedule-0000,1620.4427173308752
CHH7824,CHH7824-1535606751-airline-0534,1622.695646474606
JJP23,JJP23-1535606751-airline-0205,1625.7144176802678
RLH5310,RLH5310-1535635200-schedule-0000,1627.3942266871954
TBA9826,TBA9826-1535606757-airline-0145,1629.5310754100253
FDX5986,FDX5986-1535728217-5-1-132,1631.286741147229
APJ858,APJ858-1535606753-airline-0302,1631.2934074688942
CSC8788,CSC8788-1535606745-airline-0593,1632.114873506777
CBJ5607,CBJ5607-1535606751-airline-0252,1637.3401210592904
DKH1631,DKH1631-1535606751-airline-0221,1637.799322642546
UEA2242,UEA2242-1535606750-airline-0408,1639.656227711769
CXA8216,CXA8216-1535606753-airline-0218,1641.8757696815508
CSN8403,CSN8403-1535606749-airline-0090,1644.1742187318912
CDG1152,CDG1152-1535606755-airline-0127,1646.1787979266023
CCA4328,CCA4328-1535606748-airline-0193,1648.215888542269
CSN3990,CSN3990-1535606749-airline-0116,1650.1114203088448
CES2323,CES2323-1535606754-airline-0056,1650.8979946855602
ANA8527,ANA8527-1535606754-airline-0078,1652.581638457452
CSN3912,CSN3912-1535606749-airline-0303,1652.6147877789265
CHH7722,CHH7722-1535606751-airline-0562,1655.098304414098
KNA8226,KNA8226-1535606752-airline-0312,1657.9128162151878
TAX611,TAX611-1535606759-airline-0240,1658.064454773147
CXA8496,CXA8496-1535606753-airline-0091,1660.1344235950528
CSC8760,CSC8760-1535606745-airline-0056,1660.6394700972746
AAR286,AAR286-1535606755-airline-0173,1662.1540278903071
CPA812,CPA812-1535606749-airline-0037,1663.7573881344972
CXA8390,CXA8390-1535606753-airline-0150,1669.3162915151013
CCA4392,CCA4392-1535606748-airline-0081,1669.6649102949984
TGW189,TGW189-1535606756-airline-0058,1671.9305195149054
CSZ9216,CSZ9216-1535606759-airline-0249,1672.2863412004915
VNL105,VNL105-1535606752-airline-0132,1673.0436340265348
EVA195,EVA195-1535606748-airline-0049,1673.551465346439
HDA482,HDA482-1535606752-airline-0184,1675.897127533839
CLX453,CLX453-1535791837-0-0-61,1679.2529972203463
CDG4972,CDG4972-1535606755-airline-0222,1680.657837102489
CSN3538,CSN3538-1535611800-schedule-0000,1684.0182275813327
CHH7803,CHH7803-1535606751-airline-0348,1687.3230929498582
CES5656,CES5656-1535606754-airline-0489,1687.4689845659223
TTW216,TTW216-1535606751-airline-0501,1688.1292190505435
HBH3247,HBH3247-1535606754-airline-0008,1688.933042847692
CSN3434,CSN3434-1535606749-airline-0049,1689.4100706759234
CXA8154,CXA8154-1535606753-airline-0287,1689.6525380638634
CXA8060,CXA8060-1535606753-airline-0072,1691.8344646317657
CCA4024,CCA4024-1535606748-airline-0111,1691.8865177107452
FZA6512,FZA6512-1535606750-airline-0282,1695.0141685980004
CES2304,CES2304-1535606754-airline-0279,1696.094177058009
CHB6206,CHB6206-1535606755-airline-0264,1697.0041905130477
CAL5705,CAL5705-1535606749-airline-0129,1697.2787119215186
EVA28,EVA28-1535606748-airline-0280,1697.5642921968256
TWB437,TWB437-1535606757-airline-0478,1701.239384186548
CQH8677,CQH8677-1535606746-airline-0122,1701.4609721351871
VNL179,VNL179-1535606752-airline-0044,1702.4056139517015
CSH9257,CSH9257-1535606750-airline-0006,1703.9068814676518
CHB6302,CHB6302-1535606755-airline-0211,1704.3977031286834
EPA6213,EPA6213-1535640300-schedule-0000,1705.0429420529933
CSN6766,CSN6766-1535606749-airline-0301,1705.0574662010727
CDG4816,CDG4816-1535606755-airline-0615,1705.466740308081
CAL4,CAL4-1535606748-airline-0317,1705.5393317632572
CCA4324,CCA4324-1535606748-airline-0204,1706.2907301214761
CXA8610,CXA8610-1535606753-airline-0308,1707.2176752863513
EPA6212,EPA6212-1535636100-schedule-0001,1707.3702944314002
FDX5012,FDX5012-1535724616-1-0-86,1707.4794321039146
CSN3252,CSN3252-1535606749-airline-0333,1708.5025172268336
SBI507,SBI507-1535606755-airline-0285,1708.5727938274144
CCA4042,CCA4042-1535606748-airline-0014,1710.4667946097443
CAL61,CAL61-1535606748-airline-0086,1711.4854766658077
CXA8208,CXA8208-1535606753-airline-0434,1712.0061074892747
CES2810,CES2810-1535606754-airline-0114,1713.6897300787575
CRK284,CRK284-1535606751-airline-0022,1714.373238428208
CQH8709,CQH8709-1535606746-airline-0479,1714.4683357890503
CXA8170,CXA8170-1535606753-airline-0011,1715.1208822327608
CXA8050,CXA8050-1535606753-airline-0014,1715.1208822327608
OKA3012,OKA3012-1535606748-airline-0423,1717.7214894964256
UEA2238,UEA2238-1535606750-airline-0412,1717.9947076174622
QTR813,QTR813-1535641260-schedule-0000,1720.1451863392742
AFR107,AFR107-1535606746-airline-0361,1724.0981786890864
CUH2536,CUH2536-1535606758-airline-0220,1728.944686642016
CSC8050,CSC8050-1535606745-airline-0524,1730.8240547529235
CDG8721,CDG8721-1535606755-airline-0533,1730.8717823729783
CCA4452,CCA4452-1535606748-airline-0114,1733.7468976088812
TTW308,TTW308-1535606751-airline-0292,1734.3061206700165
SIA623,SIA623-1535606756-airline-0077,1735.5887817260752
CSN3258,CSN3258-1535606749-airline-0249,1735.9626462611
CSN3428,CSN3428-1535606749-airline-0129,1736.9175796204308
CHB6306,CHB6306-1535606755-airline-0250,1737.6278307953844
CAL63,CAL63-1535606748-airline-0331,1743.454892824026
CCA4160,CCA4160-1535606748-airline-0057,1743.663760685126
CSN3730,CSN3730-1535606749-airline-0217,1745.173902792688
LKE9572,LKE9572-1535606746-airline-0488,1747.7056022911374
CXA8044,CXA8044-1535608154-airline-0127,1748.4928414851374
CES5207,CES5207-1535606754-airline-0073,1757.931481012491
CHH7866,CHH7866-1535606751-airline-0103,1758.2197896361656
AFR293,AFR293-1535606746-airline-0015,1758.5547497927103
CBJ5720,CBJ5720-1535606751-airline-0401,1759.1175644048433
AJX976,AJX976-1535606754-airline-0247,1760.1444713085552
CHH7743,CHH7743-1535606751-airline-0360,1760.1856014613606
CUH2514,CUH2514-1535606758-airline-0012,1760.3528887465643
JAL727,JAL727-1535644500-schedule-0001,1760.995206688617
CSN3504,CSN3504-1535606749-airline-0514,1762.659804764551
JYH1056,JYH1056-1535633700-schedule-0000,1763.7183842696336
AHK209,AHK209-1535606753-airline-0099,1766.275608134817
CSC8736,CSC8736-1535606745-airline-0494,1768.700930790796
MAS386,MAS386-1535606753-airline-0021,1769.9629354824647
AIQ558,AIQ558-1535606750-airline-0149,1771.0181457711335
JYH1108,JYH1108-1535638800-schedule-0001,1772.3390579591385
CSN3242,CSN3242-1535606749-airline-0089,1773.2254758795527
XAX808,XAX808-1535606749-airline-0094,1776.8234935330545
CES5358,CES5358-1535606754-airline-0316,1777.0189349773434
CQH8929,CQH8929-1535606746-airline-0043,1778.4443415305825
AMU101,AMU101-1535606754-airline-0378,1779.538002061832
CSZ9920,CSZ9920-1535606759-airline-0184,1780.4838960183085
CBJ5162,CBJ5162-1535606751-airline-0078,1787.8994106101698
CSC8742,CSC8742-1535606745-airline-0334,1790.9574261282487
CSZ9052,CSZ9052-1535606759-airline-0119,1793.0854317755325
CSC8716,CSC8716-1535606745-airline-0628,1793.2672279686612
GTI2678,GTI2678-1535770941-0-0-5,1795.497798425101
SIA635,SIA635-1535606756-airline-0105,1796.2358608077022
AHK783,AHK783-1535606753-airline-0093,1799.0358923494657
CAL928,CAL928-1535606749-airline-0186,1799.1275864775018
GCR7945,GCR7945-1535606751-airline-0451,1802.1014708863488
CCA715,CCA715-1535606748-airline-0012,1803.650455552357
THA647,THA647-1535643000-schedule-0000,1804.0101707873434
CDG4702,CDG4702-1535606755-airline-0256,1804.5323514630647
SKY959,SKY959-1535641500-schedule-0000,1804.6750588404336
CSC8842,CSC8842-1535606745-airline-0292,1806.7330700509713
RLH5338,RLH5338-1535634900-schedule-0000,1806.8200861179469
DLH731,DLH731-1535606753-airline-0201,1811.26241850281
PAL390,PAL390-1535606755-airline-0061,1811.4804639546724
LAO884,LAO884-1535606755-airline-0406,1814.7709301837
LKE9872,LKE9872-1535606746-airline-0190,1816.1888300337453
CHB6382,CHB6382-1535606755-airline-0067,1817.5731331970564
AIQ589,AIQ589-1535606750-airline-0251,1818.8273738258508
GCR7524,GCR7524-1535606751-airline-0237,1819.7697376628134
CSN6306,CSN6306-1535606749-airline-0002,1819.8929011679381
CBJ5706,CBJ5706-1535606751-airline-0156,1822.3121311234859
CSN3556,CSN3556-1535606749-airline-0317,1825.1801268176862
CES2878,CES2878-1535606754-airline-0000,1825.8320699651558
LKE9992,LKE9992-1535606746-airline-0010,1826.0515201603273
ANA871,ANA871-1535606754-airline-0053,1826.632045636272
CHH7342,CHH7342-1535606751-airline-0098,1827.9399319385152
CHH7318,CHH7318-1535606751-airline-0030,1828.1302507761525
CSN3826,CSN3826-1535606749-airline-0199,1832.0362299315561
DKH1287,DKH1287-1535606751-airline-0037,1834.9796740028733
CHH7222,CHH7222-1535606751-airline-0461,1837.1704675125009
CSN3540,CSN3540-1535615400-schedule-0002,1839.0785605285812
CSZ9124,CSZ9124-1535606759-airline-0134,1840.545771186943
XAX523,XAX523-1535606749-airline-0347,1840.83369597974
CSN3818,CSN3818-1535606749-airline-0427,1842.879842894913
CSC8554,CSC8554-1535606745-airline-0271,1842.9688654233398
DKH1296,DKH1296-1535606751-airline-0298,1843.2126106747041
CPA408,CPA408-1535606749-airline-0081,1845.887494423813
HVN501,HVN501-1535606758-airline-0302,1847.5242216951754
CBJ5169,CBJ5169-1535606751-airline-0097,1849.2188279133618
KNA8320,KNA8320-1535606752-airline-0035,1850.0875734384051
JJA2907,JJA2907-1535606746-airline-0077,1852.9831501247593
CSN3542,CSN3542-1535606749-airline-0377,1853.0272637046987
BAW32,BAW32-1535606748-airline-0162,1857.846723665678
ANA885,ANA885-1535606754-airline-0163,1857.9648342631415
CSN6787,CSN6787-1535606749-airline-0215,1858.5374342256462
CSZ9964,CSZ9964-1535606759-airline-0056,1858.5374342256462
CES5743,CES5743-1535606754-airline-0288,1858.5374342256462
AAR355,AAR355-1535606755-airline-0223,1858.5374342256462
UAE367,UAE367-1535606750-airline-0114,1862.1628225947175
AXM118,AXM118-1535606746-airline-0174,1863.324791290327
CQH8759,CQH8759-1535606746-airline-0433,1864.659749611638
CES5852,CES5852-1535606754-airline-0052,1867.5208704208903
EPA6218,EPA6218-1535636400-schedule-0001,1868.9800782901548
CSN6964,CSN6964-1535606749-airline-0287,1869.2897826089356
CPA845,CPA845-1535607300-schedule-0000,1871.0374774244365
CSN3392,CSN3392-1535606749-airline-0177,1871.6085456800572
CDG8811,CDG8811-1535606755-airline-0651,1877.9046893053815
CHH7345,CHH7345-1535606751-airline-0299,1877.9148804428537
CES2174,CES2174-1535606754-airline-0136,1878.8182332328472
CSZ9910,CSZ9910-1535606759-airline-0125,1878.9711469744027
CSZ9226,CSZ9226-1535606759-airline-0046,1880.6605734627472
DKH1013,DKH1013-1535606751-airline-0052,1881.4579796411326
ANA849,ANA849-1535641500-schedule-0001,1886.6194847883892
KNA8285,KNA8285-1535606752-airline-0233,1891.7446681975377
UPS33,UPS33-1535772164-fds-0002,1893.1322061800904
JAL35,JAL35-1535641500-schedule-0000,1898.3947424813434
AHK681,AHK681-1535606753-airline-0025,1902.2752307128255
CSZ9914,CSZ9914-1535606759-airline-0106,1903.6007049959126
CDG1120,CDG1120-1535795275-1-0-148,1904.1267908347374
UAE9872,UAE9872-1535606750-airline-0121,1904.5814224741598
CHH7717,CHH7717-1535606751-airline-0331,1905.5278271547668
CXA8642,CXA8642-1535606753-airline-0067,1906.5444066372818
APJ67,APJ67-1535606753-airline-0192,1906.7711544951271
JNA80,JNA80-1535606753-airline-0252,1907.6722369964677
THD681,THD681-1535606758-airline-0233,1913.232658052527
CES5763,CES5763-1535606754-airline-0543,1915.1211360970628
CQH8955,CQH8955-1535606746-airline-0149,1916.9687522258862
CCA4346,CCA4346-1535606748-airline-0316,1919.40516971272
CES2264,CES2264-1535606754-airline-0547,1921.7369551012348
KAL283,KAL283-1535606752-airline-0252,1924.4531980234456
YZR7526,YZR7526-1535606759-airline-0425,1926.3910093267004
CSZ9110,CSZ9110-1535606759-airline-0255,1926.4674111524564
CSN3748,CSN3748-1535606749-airline-0076,1929.9412358749048
HDA903,HDA903-1535606752-airline-0230,1931.8622916428699
CSN3234,CSN3234-1535606749-airline-0005,1934.724586372328
CES5357,CES5357-1535606754-airline-0324,1934.724586372328
CPA3238,CPA3238-1535606749-airline-0362,1943.7221850676701
CSN8546,CSN8546-1535606749-airline-0005,1944.9336513536416
JJA2003,JJA2003-1535606746-airline-0214,1950.6493380203592
DKH1077,DKH1077-1535606751-airline-0394,1950.7674525372965
HKE647,HKE647-1535606758-airline-0004,1955.2546640589303
KAL313,KAL313-1535606752-airline-0096,1955.2739951689662
